region_id,rel_region_id,mode,dir,ton,val
42029,1,all,in,797.3872637,1044012.066
42045,1,all,in,878.5284922,1168734.069
42091,1,all,in,1442.232619,1825349.665
42101,1,all,in,559.9856443,592944.3971
34005,10,all,in,1412.526182,11343518.88
34007,10,all,in,938.0581729,9101663.042
34015,10,all,in,908.9650821,5304317.738
34021,10,all,in,3679.535632,10618659.09
42017,10,all,in,3034.944386,13342662.71
42029,10,all,in,1830.890405,10557834.7
42045,10,all,in,1865.034611,12118670.65
42091,10,all,in,2826.81573,20933812.5
42101,10,all,in,3466.353733,22641080.47
34005,100,all,in,735.4161511,851709.8647
34007,100,all,in,138.7899525,224405.653
34015,100,all,in,684.6697698,744994.2571
34021,100,all,in,860.4227725,955261.0825
42017,100,all,in,1004.328478,1158646.646
42029,100,all,in,621.7425708,775525.8133
42045,100,all,in,948.185902,720888.6875
42091,100,all,in,12490.0994,2256506.299
42101,100,all,in,3992.734063,4592876.06
34005,101,all,in,20121.61223,19095425.07
34007,101,all,in,2292.708421,3267604.303
34015,101,all,in,15435.436,8552884.611
34021,101,all,in,11619.50548,12191898.53
42017,101,all,in,4695.810472,5987039.209
42029,101,all,in,5429.378648,6537162.041
42045,101,all,in,21024.2442,31955530.55
42091,101,all,in,35284.34403,32542885.27
42101,101,all,in,17458.20453,15963602.02
34005,102,all,in,6032.856056,9166140.378
34007,102,all,in,324.3906182,160586.459
34015,102,all,in,141.645167,93390.72338
34021,102,all,in,1623.144917,937116.5738
42017,102,all,in,231.2871757,169421.2466
42029,102,all,in,426.3478446,315035.9566
42045,102,all,in,18337.03016,19680677.11
42091,102,all,in,5360.262512,4438583.169
42101,102,all,in,11122.68375,16545762.28
34005,103,all,in,3628.057413,4118049.946
34007,103,all,in,1568.058713,2225520.183
34015,103,all,in,4109.314906,5118032.091
34021,103,all,in,3281.212135,3992507.255
42017,103,all,in,3066.281252,3768998.163
42029,103,all,in,3684.899332,4578924.24
42045,103,all,in,3106.420898,3461530.913
42091,103,all,in,3506.077844,4307943.996
42101,103,all,in,1961.797009,2792755.068
34005,104,all,in,9832.03222,3448711.308
34007,104,all,in,8662.114084,3128647.553
34015,104,all,in,6957.429871,2475067.435
34021,104,all,in,8198.269764,2643625.614
42017,104,all,in,11653.69653,3584944.009
42029,104,all,in,9406.728945,3640758.809
42045,104,all,in,9278.903804,4442353.9
42091,104,all,in,25378.54809,10239714
42101,104,all,in,41249.82343,12847222.55
34005,105,all,in,5179.067564,6905885.458
34007,105,all,in,3674.756988,3855124.755
34015,105,all,in,6377.205267,6870043.047
34021,105,all,in,5656.374694,9058047.876
42017,105,all,in,110461.8412,383280577.6
42029,105,all,in,11314.90282,12049480.89
42045,105,all,in,69564.64364,408421780.3
42091,105,all,in,23013.10348,26106529.82
42101,105,all,in,27110.60356,30037711.08
34005,106,all,in,15718.02785,24739270.68
34007,106,all,in,14862.28778,24297192.97
34015,106,all,in,16967.01151,12159065.98
34021,106,all,in,12755.42367,28158868.91
42017,106,all,in,18434.80734,30926796.09
42029,106,all,in,17631.10572,13099624.68
42045,106,all,in,15606.66176,158471803.9
42091,106,all,in,93513.13489,69936306.89
42101,106,all,in,44670.86606,79726927.56
34005,107,all,in,10051.29309,8969401.644
34007,107,all,in,974.0070859,1001963.207
34015,107,all,in,1679.869809,2801429.527
34021,107,all,in,4765.407912,4466342.588
42017,107,all,in,775.9394978,641292.3849
42029,107,all,in,2265.055736,2296260.404
42045,107,all,in,10153.19514,9494511.524
42091,107,all,in,18326.06316,16398833.22
42101,107,all,in,7083.51435,5938445.729
34005,108,all,in,20872.175,22638199.1
34007,108,all,in,4724.583769,9259053.672
34015,108,all,in,8204.321358,10117184.66
34021,108,all,in,14303.31429,17557589.53
42017,108,all,in,5414.408633,10269037.97
42029,108,all,in,7512.811921,13136050.85
42045,108,all,in,24123.66585,57155275.33
42091,108,all,in,31897.9087,36348130.38
42101,108,all,in,38773.75392,40454151.34
34005,109,all,in,47661.96391,62806318.88
34007,109,all,in,17714.21429,20603909.58
34015,109,all,in,22062.61139,27784570.61
34021,109,all,in,38153.95785,41862267.89
42017,109,all,in,37229.37224,46984817.9
42029,109,all,in,30115.19493,30750732.72
42045,109,all,in,49440.89053,170413556.4
42091,109,all,in,81984.83976,81293284.68
42101,109,all,in,103056.9282,86143486.68
34005,11,all,in,10211.87017,19718607.81
34007,11,all,in,8877.738322,19693428.68
34015,11,all,in,16431.04209,18013767.15
34021,11,all,in,19664.81716,28249916.92
42017,11,all,in,156159.67,661916730.1
42029,11,all,in,19428.74093,41981423.87
42045,11,all,in,69952.73159,481557875.1
42091,11,all,in,27793.08141,39668514.58
42101,11,all,in,40611.40497,60993630.84
34005,110,all,in,135.3893785,188282.7911
34007,110,all,in,22.54169728,68692.90275
34015,110,all,in,19.62273028,44458.59878
34021,110,all,in,71.30478625,128689.2213
42017,110,all,in,43.7688404,112097.5204
42029,110,all,in,49.66475868,94521.60735
42045,110,all,in,143.9843784,200906.8152
42091,110,all,in,373.8556011,452505.0011
42101,110,all,in,237.9334063,350465.3266
34005,111,all,in,546.981614,369210.9749
34007,111,all,in,422.5311496,207072.0176
34015,111,all,in,229.7348459,182020.9973
34021,111,all,in,781.6195229,457666.9409
42017,111,all,in,1287.824531,651732.5844
42029,111,all,in,699.608189,313462.0431
42045,111,all,in,1085.608105,457706.8186
42091,111,all,in,2749.543352,1598586.224
42101,111,all,in,1410.965272,794851.302
34005,112,all,in,525.3708449,16760840.68
34007,112,all,in,36165.21255,38881187.02
34015,112,all,in,65551.20447,36274726.09
34021,112,all,in,8972.890916,732401.5185
42017,112,all,in,58061.60848,79511262.97
42029,112,all,in,2061.735475,43487874.11
42045,112,all,in,56324.73676,158285211.9
42091,112,all,in,3375.770414,69962679.97
42101,112,all,in,8908.846105,51120891.84
34005,113,all,in,1342.69244,1342279.486
34007,113,all,in,1545.773899,1601394.727
34015,113,all,in,1882.085004,2073570.232
34021,113,all,in,1881.564454,1456753.323
42017,113,all,in,1729.54669,950837.3493
42029,113,all,in,856.2957402,790890.628
42045,113,all,in,1890.187983,972807.9451
42091,113,all,in,7748.491163,5949566.941
42101,113,all,in,1995.407836,1595587.363
34005,114,all,in,60656.24066,90669503.3
34007,114,all,in,10294.04793,6478679.162
34015,114,all,in,1429.961318,226978.3519
34021,114,all,in,2669.33652,1774517.607
42017,114,all,in,7307.483633,1029493.59
42029,114,all,in,3413.736142,841393.2865
42045,114,all,in,59061.56132,474995591.2
42091,114,all,in,3234.757654,514988.6457
42101,114,all,in,12014.45393,10244854.07
34005,115,all,in,28534.87037,51073548.51
34007,115,all,in,31846.97332,79583750.92
34015,115,all,in,39314.88823,81305409.02
34021,115,all,in,9657.251848,30898497.58
42017,115,all,in,48050.53631,51785863.22
42029,115,all,in,85053.89274,171927183
42045,115,all,in,45971.60954,62957091.85
42091,115,all,in,134418.915,281805002
42101,115,all,in,47670.60523,84788389.08
34005,116,all,in,4312.002487,5531122.179
34007,116,all,in,3035.485705,4908727.915
34015,116,all,in,2421.621118,2471501.882
34021,116,all,in,3285.13888,4856053.352
42017,116,all,in,24220.81972,26929595.7
42029,116,all,in,9683.53778,15227965.2
42045,116,all,in,48116.70994,378933923.8
42091,116,all,in,12247.67988,14633426.13
42101,116,all,in,12808.19295,18199551.52
34005,117,all,in,72623.78256,102268559.4
34007,117,all,in,41551.27331,56873663.53
34015,117,all,in,183785.0058,197319952.4
34021,117,all,in,28210.38345,26153683.36
42017,117,all,in,118692.0956,115420061.6
42029,117,all,in,54265.64947,109428081.5
42045,117,all,in,139754.1753,313061329.3
42091,117,all,in,60433.39071,146025347.3
42101,117,all,in,119138.5427,273084087.9
34005,118,all,in,1964395.046,2489347087
34007,118,all,in,2260724.162,3078831056
34015,118,all,in,3619965.985,3937698034
34021,118,all,in,1964226.473,1969866742
42017,118,all,in,2308953.206,2892722219
42029,118,all,in,1778415.425,3182540156
42045,118,all,in,1737896.195,2884369552
42091,118,all,in,2791380.732,3643185165
42101,118,all,in,3244844.837,5288580938
34005,119,all,in,1824.972771,4529441.803
34007,119,all,in,1630.785204,4765639.09
34015,119,all,in,3584.895499,4756677.799
34021,119,all,in,1948.926535,5394145.575
42017,119,all,in,6386.96189,6805572.544
42029,119,all,in,10938.7873,14859850.42
42045,119,all,in,1816.886794,4842359.991
42091,119,all,in,3325.643206,8733947.121
42101,119,all,in,5233.401041,12740359.13
34005,12,all,in,8144.759366,9456172.43
34007,12,all,in,752.7729759,3206454.924
34015,12,all,in,35306.06123,19541361.38
34021,12,all,in,1106.962744,2998690.961
42017,12,all,in,6315.586768,12448801.58
42029,12,all,in,4253.97342,6375762.044
42045,12,all,in,48537.25957,55946391.15
42091,12,all,in,1669.923259,3783487.119
42101,12,all,in,11211.91836,16331384.24
34005,120,all,in,10386.60682,20670019.83
34007,120,all,in,5142.413046,14569247.67
34015,120,all,in,5356.369172,11809698.94
34021,120,all,in,8292.905374,18124710.9
42017,120,all,in,7307.626249,18624956.16
42029,120,all,in,11225.01889,21316458.15
42045,120,all,in,6120.76917,87208426.02
42091,120,all,in,9781.479741,27144143.79
42101,120,all,in,11659.56665,35622074.92
34005,121,all,in,12066.87702,7360007.895
34007,121,all,in,11108.58872,7120371.848
34015,121,all,in,6073.626727,3903998.043
34021,121,all,in,9186.797499,4683725.22
42017,121,all,in,10442.045,6253346.224
42029,121,all,in,9856.481119,6483405.372
42045,121,all,in,7779.154542,47548427.07
42091,121,all,in,17390.56215,10506525.56
42101,121,all,in,25021.75444,38432415.88
34005,122,all,in,5079.297556,8070490.598
34007,122,all,in,865.8829923,688570.6612
34015,122,all,in,1218.101186,1129201.329
34021,122,all,in,677.6923601,479172.4434
42017,122,all,in,1868.426497,1661403.167
42029,122,all,in,1278.268799,1106770.113
42045,122,all,in,650.2543717,408522.505
42091,122,all,in,1929.420626,1536463.336
42101,122,all,in,5252.793498,7630511.735
34005,123,all,in,16234.33596,25858868.36
34007,123,all,in,444.7610928,1129246.424
34015,123,all,in,363.3735542,671954.3096
34021,123,all,in,617.6614266,145775.9329
42017,123,all,in,1006.352844,509577.3988
42029,123,all,in,587.1174591,1876382.854
42045,123,all,in,4330.018635,3307371.94
42091,123,all,in,1728.42275,7235259.056
42101,123,all,in,2929.911662,4802110.068
34005,124,all,in,2435.002041,2665007.109
34007,124,all,in,3180.534741,3517044.863
34015,124,all,in,637.8365235,684886.7642
34021,124,all,in,3309.452293,3625781.615
42017,124,all,in,2535.395463,2813794.179
42029,124,all,in,3545.534106,3934346.132
42045,124,all,in,1487.594047,1590915.927
42091,124,all,in,3660.320719,3912984.866
42101,124,all,in,3455.803804,3763519.396
34005,125,all,in,165.0602983,145275.8694
34007,125,all,in,2960.386229,2159503.404
34015,125,all,in,58.20972916,49633.488
34021,125,all,in,210.1740955,113033.4456
42017,125,all,in,263.1307639,109267.9772
42029,125,all,in,850.7399206,913002.4226
42045,125,all,in,8053.298734,21733297.23
42091,125,all,in,232.4949637,221094.3011
42101,125,all,in,315.7132364,132983.1892
34005,126,all,in,3291.621052,3835977.325
34007,126,all,in,1876.60832,2308766.305
34015,126,all,in,4057.394093,4445093.22
34021,126,all,in,1721.847452,1884393.012
42017,126,all,in,11590.99465,5253145.99
42029,126,all,in,27268.45727,30770121.57
42045,126,all,in,2687.812833,3398571.076
42091,126,all,in,2988.682301,3795048.754
42101,126,all,in,13234.00541,13539689.79
34005,127,all,in,818324.1553,189724965.6
34007,127,all,in,759164.0012,204644170.3
34015,127,all,in,3082773.853,1347928624
34021,127,all,in,329454.4952,199079539.2
42017,127,all,in,418456.9882,254730086
42029,127,all,in,870994.0402,239551721.7
42045,127,all,in,6378735.471,2888491897
42091,127,all,in,627614.3027,315530112.8
42101,127,all,in,4176219.775,2099559855
34005,128,all,in,16147.78376,16899729.35
34007,128,all,in,16358.50818,14379582.13
34015,128,all,in,4625.161859,4163336.623
34021,128,all,in,17423.59795,13660459.83
42017,128,all,in,16279.57609,29229837.71
42029,128,all,in,14184.14569,11407032.29
42045,128,all,in,33231.0582,114735604.8
42091,128,all,in,24434.19639,21377498.62
42101,128,all,in,40530.49041,36683706.18
34005,129,all,in,70068.22957,133815656.8
34007,129,all,in,83273.55515,131305327.5
34015,129,all,in,92258.45439,122805216
34021,129,all,in,69089.15868,131370887.9
42017,129,all,in,628724.8011,828118026.2
42029,129,all,in,327862.0144,428647777.2
42045,129,all,in,493005.0533,528866739.8
42091,129,all,in,533117.1418,724363267.9
42101,129,all,in,688212.6963,871739687.8
34005,13,all,in,279.8672994,942947.4367
34007,13,all,in,249.4862033,610228.5523
34015,13,all,in,1024.890655,1266324.591
34021,13,all,in,233.560604,479500.8991
42017,13,all,in,492.8608515,1008587.632
42029,13,all,in,365.5010083,649859.7405
42045,13,all,in,321.1556526,2928328.478
42091,13,all,in,556.5479551,1118888.41
42101,13,all,in,1164.945873,1177930.666
34005,130,all,in,63794.47542,146085450.9
34007,130,all,in,10445.12725,37736386.64
34015,130,all,in,10549.42264,22721455.19
34021,130,all,in,11302.20142,56582108.1
42017,130,all,in,36976.73282,179646076.2
42029,130,all,in,25634.29871,113875603
42045,130,all,in,17095.89398,92216867.66
42091,130,all,in,45350.19635,217255648.5
42101,130,all,in,48241.23028,239810819.8
34005,131,all,in,4833.619365,11277894.43
34007,131,all,in,5241.201561,9556820.665
34015,131,all,in,2984.536262,4695005.351
34021,131,all,in,5294.54086,8404580.768
42017,131,all,in,9639.84921,29984539.94
42029,131,all,in,9019.783485,14185152.34
42045,131,all,in,3174.995502,9116293.052
42091,131,all,in,8164.251306,16349895.22
42101,131,all,in,11437.24101,29350713.68
34005,132,all,in,715.0413594,558370.1836
34007,132,all,in,963.7676232,970978.6429
34015,132,all,in,71.56918325,40206.46314
34021,132,all,in,420.2004545,307289.0917
42017,132,all,in,239.0229938,133977.4407
42029,132,all,in,247.1371648,159559.2855
42045,132,all,in,735.9013964,606518.8359
42091,132,all,in,1413.050697,1159870.132
42101,132,all,in,668.1994388,518579.629
34005,133,all,in,72834.03098,245132066.5
34007,133,all,in,66018.73795,227138377.5
34015,133,all,in,30540.65793,95632089.46
34021,133,all,in,66099.10188,221920742.1
42017,133,all,in,86659.86255,249023767
42029,133,all,in,79052.83797,248179631.4
42045,133,all,in,63913.83484,239993719.7
42091,133,all,in,108069.49,389346749.5
42101,133,all,in,121584.753,428314962.3
34005,134,all,in,933.2119409,847972.4046
34007,134,all,in,18.58496584,43525.0462
34015,134,all,in,20.08822427,47550.5621
34021,134,all,in,408.5397043,441247.2723
42017,134,all,in,54.80983252,132465.0596
42029,134,all,in,114.0648485,136905.8866
42045,134,all,in,1156.449785,1092313.062
42091,134,all,in,1905.472261,1852140.046
42101,134,all,in,660.3273464,691733.2801
34005,135,all,in,2055.430535,1772739.631
34007,135,all,in,567.9372038,542383.8924
34015,135,all,in,316.797756,388644.9115
34021,135,all,in,2032.158374,981060.4062
42017,135,all,in,2433.14277,809794.6589
42029,135,all,in,857.5570954,759153.5418
42045,135,all,in,4522.159875,2286099.173
42091,135,all,in,4150.085245,3623173.184
42101,135,all,in,3153.587799,2191422.434
34005,136,all,in,2359.590991,2042270.187
34007,136,all,in,463.6287579,396867.7962
34015,136,all,in,330.2615971,255075.3187
34021,136,all,in,1252.930981,1074524.771
42017,136,all,in,2377.671323,1427201.679
42029,136,all,in,2138.318559,1485047.592
42045,136,all,in,3983.665032,3051249.859
42091,136,all,in,26237.01973,15646488.46
42101,136,all,in,5535.921828,1722915536
34005,137,all,in,50878.5486,133007452.7
34007,137,all,in,101924.2387,194850377
34015,137,all,in,69695.40814,74664964.54
34021,137,all,in,88242.36984,404003092.7
42017,137,all,in,91431.98331,599485176.3
42029,137,all,in,128406.7581,221405739.7
42045,137,all,in,225570.1958,154268428.2
42091,137,all,in,87116.97763,202729655.7
42101,137,all,in,183729.887,262387973.3
34005,138,all,in,24728.46042,71654347.01
34007,138,all,in,34209.21003,123627888.7
34015,138,all,in,19994.87502,50919386.22
34021,138,all,in,20164.84926,49899744.93
42017,138,all,in,23188.31613,51823779.61
42029,138,all,in,35652.67793,94070573.08
42045,138,all,in,20260.59153,85504258.79
42091,138,all,in,32923.72705,96021098.69
42101,138,all,in,39607.49669,111068052.2
34005,139,all,in,37469.19171,104883553.4
34007,139,all,in,48934.08726,109619716.8
34015,139,all,in,46035.09896,71036018.93
34021,139,all,in,37865.48547,105910830.9
42017,139,all,in,86297.12863,169074490.9
42029,139,all,in,86812.90218,129086002.8
42045,139,all,in,61899.14579,102364625.6
42091,139,all,in,311448.2111,343573782.2
42101,139,all,in,140132.7964,330002795
34005,14,all,in,666.7331141,1701818.539
34007,14,all,in,632.9811789,1288510.305
34015,14,all,in,584.3999079,807537.5495
34021,14,all,in,680.3631465,1732299.198
42017,14,all,in,7767.975274,17183376.42
42029,14,all,in,1604.833379,3535272.249
42045,14,all,in,25709.19614,14818310.07
42091,14,all,in,10096.59609,21409109.52
42101,14,all,in,1964.171901,6415432.828
34005,140,all,in,9459.377154,9079755.805
34007,140,all,in,11799.87202,9043516.139
34015,140,all,in,9968.877365,7561524.802
34021,140,all,in,7651.537096,7195208.179
42017,140,all,in,5515.903826,5790714.452
42029,140,all,in,8080.415313,7350092.889
42045,140,all,in,7607.466485,41610202.42
42091,140,all,in,15646.6318,13472263.65
42101,140,all,in,18706.52569,16626013.39
34005,141,all,in,1359.068504,1630303.053
34007,141,all,in,457.5423186,760461.1736
34015,141,all,in,835.1083552,1149840.77
34021,141,all,in,1256.09542,1633013.767
42017,141,all,in,831.9637414,994905.351
42029,141,all,in,1345.085242,1714769.563
42045,141,all,in,877.7126303,1127263.172
42091,141,all,in,1276.024128,1745265.857
42101,141,all,in,1483.102089,2038347.566
34005,142,all,in,9913.837858,12123274.4
34007,142,all,in,4008.867762,4452973.866
34015,142,all,in,2069.85358,1329050.496
34021,142,all,in,6562.852132,7810679.723
42017,142,all,in,8894.427021,7907441.459
42029,142,all,in,9466.699043,9590455.12
42045,142,all,in,7604.090974,13938759.26
42091,142,all,in,22014.58252,18156232.15
42101,142,all,in,24640.71911,35792199.34
34005,143,all,in,85.14029171,18764.2681
34007,143,all,in,124.613481,71447.09494
34015,143,all,in,65.43101488,16267.88302
34021,143,all,in,72.15436128,15888.31189
42017,143,all,in,91.14737634,21942.65751
42029,143,all,in,845.5715346,886805.2436
42045,143,all,in,144.2446294,84556.57841
42091,143,all,in,153.7785398,38570.77222
42101,143,all,in,4240.687992,3997799.54
34005,144,all,in,518.0915961,410776.064
34007,144,all,in,472.3058612,296282.1921
34015,144,all,in,736.1485737,729686.3995
34021,144,all,in,4644.739813,4943205.941
42017,144,all,in,552.5940142,383299.9562
42029,144,all,in,788.9819923,695552.2993
42045,144,all,in,1454.881555,17046390.46
42091,144,all,in,899.0044131,657199.0888
42101,144,all,in,2614.770819,1306058.878
34005,145,all,in,5768.750754,56314666.85
34007,145,all,in,5718.323802,10196921.45
34015,145,all,in,4140.511071,9549518.866
34021,145,all,in,5676.842921,13993821.65
42017,145,all,in,6761.74639,15382984.66
42029,145,all,in,5060.112004,9418965.44
42045,145,all,in,4651.264426,186364014.9
42091,145,all,in,7950.000404,17734565.83
42101,145,all,in,8921.514899,23809211.24
34005,146,all,in,45016.54701,71546461.72
34007,146,all,in,33972.28868,59829255.32
34015,146,all,in,14686.92133,23441722.96
34021,146,all,in,29245.82004,48175443.85
42017,146,all,in,42375.23634,102408871
42029,146,all,in,33755.371,53851228.1
42045,146,all,in,39241.59693,271996430.9
42091,146,all,in,78557.48793,103159634
42101,146,all,in,75601.05125,695648520.1
34005,147,all,in,972.4762912,902236.1741
34007,147,all,in,151.8522801,176738.329
34015,147,all,in,17.45453654,21904.77607
34021,147,all,in,405.7001592,476594.2136
42017,147,all,in,224.6880507,336202.0871
42029,147,all,in,98.9149271,92527.60437
42045,147,all,in,1128.238543,1025024.847
42091,147,all,in,1985.262425,1841914.257
42101,147,all,in,941.7283989,943499.3887
34005,148,all,in,7432.277627,5041676.38
34007,148,all,in,9171.731184,7407321.77
34015,148,all,in,4277.738443,3289496.454
34021,148,all,in,5590.946302,3442229.115
42017,148,all,in,4151.372249,1779561.385
42029,148,all,in,6352.372197,4718800.442
42045,148,all,in,5424.623752,129359323.6
42091,148,all,in,11020.94288,7499937.023
42101,148,all,in,11326.86966,8326004.5
34005,149,all,in,16382.76827,19712490.26
34007,149,all,in,6772.744201,18272561.41
34015,149,all,in,13906.15009,12248592.5
34021,149,all,in,4857.440626,12938121.67
42017,149,all,in,7569.419947,11290574.1
42029,149,all,in,3411.178538,17727417.99
42045,149,all,in,7213.262357,21739109.08
42091,149,all,in,35740.64897,45646928.27
42101,149,all,in,12484.92795,38954381.51
34005,15,all,in,51867.80745,42667863.94
34007,15,all,in,26575.80024,15591111.69
34015,15,all,in,141842.3772,129052747.6
34021,15,all,in,19298.72439,12114034.14
42017,15,all,in,114493.8092,83012340.09
42029,15,all,in,38422.71399,29669127.6
42045,15,all,in,116510.053,107745767.8
42091,15,all,in,65994.20841,34764798.69
42101,15,all,in,18494.09865,13644721.47
34005,150,all,in,369.2396513,749497.7051
34007,150,all,in,145.9575986,457126.4351
34015,150,all,in,277.0404715,731515.3087
34021,150,all,in,846.0028247,1227994.27
42017,150,all,in,240.4451965,692883.2457
42029,150,all,in,306.2520765,757360.1316
42045,150,all,in,358.420189,674648.2825
42091,150,all,in,700.2396864,1333285.34
42101,150,all,in,519.0982952,1408780.632
34005,151,all,in,63764.74051,89906010.65
34007,151,all,in,73384.18379,104888427.4
34015,151,all,in,34065.68825,45098845.59
34021,151,all,in,50704.73787,24676900.67
42017,151,all,in,162961.9041,98374850.93
42029,151,all,in,80417.18008,61325989.88
42045,151,all,in,109685.4423,108958658.6
42091,151,all,in,727102.3663,317902070.9
42101,151,all,in,217614.4417,235840500.3
34005,152,all,in,4192.42756,23086548.77
34007,152,all,in,4669.574059,22972746.86
34015,152,all,in,1184.397088,5547706.716
34021,152,all,in,4532.487312,24853045.58
42017,152,all,in,6509.538605,28531385.91
42029,152,all,in,5206.912095,21726684.91
42045,152,all,in,22445.35112,67188227.61
42091,152,all,in,9376.206073,34640111.2
42101,152,all,in,9137.332195,258384996.5
34005,153,all,in,11362.17401,11837249.13
34007,153,all,in,20064.32707,14924923.05
34015,153,all,in,2757.104042,2880058.645
34021,153,all,in,3265.240939,1729142.206
42017,153,all,in,4072.735048,1450498.158
42029,153,all,in,6028.203965,6296973.109
42045,153,all,in,5367.769825,2171588.68
42091,153,all,in,1978.612244,1781975.435
42101,153,all,in,4203.935626,2496908.778
34005,154,all,in,5633.679204,11195064.23
34007,154,all,in,3395.106002,8490698.678
34015,154,all,in,5245.985064,8895673.667
34021,154,all,in,5076.729328,11163524.17
42017,154,all,in,4057.727238,9832051.673
42029,154,all,in,6743.886731,11582375.24
42045,154,all,in,3859.411716,7578921.793
42091,154,all,in,7199.293014,17078852.74
42101,154,all,in,6468.605365,18122097.09
34005,155,all,in,5189.379271,7678449.463
34007,155,all,in,1916.162898,4927204.486
34015,155,all,in,3575.611384,6046940.541
34021,155,all,in,3510.860128,6915916.242
42017,155,all,in,3350.089722,6317252.043
42029,155,all,in,4738.080858,7856561.336
42045,155,all,in,5365.994668,7816852.224
42091,155,all,in,9929.921697,15042149.4
42101,155,all,in,4982.948886,10489248.02
34005,156,all,in,11414.88596,41682085.13
34007,156,all,in,13413.88978,47661506.89
34015,156,all,in,21705.21725,73917453.37
34021,156,all,in,15040.506,54893700.99
42017,156,all,in,18532.36942,67040653.7
42029,156,all,in,17101.44446,62672918.83
42045,156,all,in,7465.066898,33174964.98
42091,156,all,in,19731.98836,83156846.13
42101,156,all,in,25360.89463,89424876.38
34005,157,all,in,530.4199082,429217.3238
34007,157,all,in,198.2676842,139698.5115
34015,157,all,in,116.2276707,95511.54569
34021,157,all,in,450.8034668,266531.9411
42017,157,all,in,526.0434159,235032.1732
42029,157,all,in,232.2904406,162307.255
42045,157,all,in,833.3266679,3963721.176
42091,157,all,in,918.5004553,753075.7294
42101,157,all,in,662.7989327,412099.4315
34005,158,all,in,6606.973726,4643916.565
34007,158,all,in,3676.934473,2488103.276
34015,158,all,in,3001.016916,2298061.704
34021,158,all,in,8055.173791,4595367.024
42017,158,all,in,153971.2088,87591542.1
42029,158,all,in,6955.712334,6474118.475
42045,158,all,in,1625.688771,1405626.423
42091,158,all,in,5256.433636,3977916.773
42101,158,all,in,18143.59763,15370500.16
34005,159,all,in,543.6185516,1092027.448
34007,159,all,in,345.3355854,641700.3548
34015,159,all,in,500.4557083,1106254.76
34021,159,all,in,614.7349658,1002344.081
42017,159,all,in,889.545714,1988542.266
42029,159,all,in,382.9759689,656794.8645
42045,159,all,in,709.6797429,53712768.79
42091,159,all,in,964.6807388,1926423.123
42101,159,all,in,950.6362309,2052499.246
34005,16,all,in,15518.528,15180946.13
34007,16,all,in,42336.56782,19062371.28
34015,16,all,in,61027.40223,66594375.94
34021,16,all,in,27623.3947,37983418.13
42017,16,all,in,31983.18375,48076375.57
42029,16,all,in,25086.62599,27951921.22
42045,16,all,in,19732.64984,19795182.64
42091,16,all,in,26591.16122,34043442.31
42101,16,all,in,27274.60581,23847854.41
34005,160,all,in,24364.82178,25835421.98
34007,160,all,in,3175.648719,1865457.813
34015,160,all,in,92166.19067,118476290.3
34021,160,all,in,4286.133473,3143177.68
42017,160,all,in,95960.06032,194564799.4
42029,160,all,in,9497.763333,8858851.451
42045,160,all,in,110619.1168,906592438
42091,160,all,in,17581.01135,22312873.48
42101,160,all,in,96499.95713,158474981.2
34005,161,all,in,35614.38583,57858687.01
34007,161,all,in,44517.73139,59170846.77
34015,161,all,in,27949.33884,36313559.98
34021,161,all,in,35919.49938,48598847.28
42017,161,all,in,197345.7801,209155148.7
42029,161,all,in,215319.4047,185397478.9
42045,161,all,in,149839.8545,160587824.5
42091,161,all,in,568060.7737,471337604.2
42101,161,all,in,264699.321,303957831.1
34005,162,all,in,54635.9073,126015388.5
34007,162,all,in,80515.44121,126119001.6
34015,162,all,in,20857.51352,38192343.98
34021,162,all,in,87496.9457,160979997.2
42017,162,all,in,149857.131,189545408.8
42029,162,all,in,63195.23271,88920629.09
42045,162,all,in,50197.86933,120654065.7
42091,162,all,in,437403.3744,435101819.7
42101,162,all,in,117155.1096,238780367.4
34005,163,all,in,1562.339063,898111.9824
34007,163,all,in,9452.901618,6289474.571
34015,163,all,in,4137.226873,1942600.129
34021,163,all,in,1895.597095,1050777.642
42017,163,all,in,23706.41339,13475289.29
42029,163,all,in,4109.273384,2321820.267
42045,163,all,in,14057.4976,132793154.1
42091,163,all,in,7109.204571,4211164.995
42101,163,all,in,2437.082676,1498604.568
34005,164,all,in,5660.930239,4672174.935
34007,164,all,in,4484.527964,3340010.841
34015,164,all,in,7816.018486,11413729.91
34021,164,all,in,5565.918939,4535923.896
42017,164,all,in,3553.445778,1063647.577
42029,164,all,in,4615.555507,4295041.871
42045,164,all,in,5266.413684,53879278.82
42091,164,all,in,8823.74692,7816878.664
42101,164,all,in,18551.31575,5136477.794
34005,165,all,in,12065.7825,19772063.43
34007,165,all,in,3226.656713,2556022.811
34015,165,all,in,571.2421959,570440.4839
34021,165,all,in,1589.612306,946067.4849
42017,165,all,in,5264.785905,6856210.121
42029,165,all,in,1768.352496,1758274.018
42045,165,all,in,2724.40587,954314.7417
42091,165,all,in,1239.823212,1460730.891
42101,165,all,in,3402.76647,1980594.497
34005,166,all,in,9954.430279,18780712.5
34007,166,all,in,12452.15085,19072762.61
34015,166,all,in,17458.42338,21713391.5
34021,166,all,in,8984.494036,20305609.3
42017,166,all,in,41154.40403,56934606.42
42029,166,all,in,32813.13778,44976080.1
42045,166,all,in,155734.0713,696904498.3
42091,166,all,in,58093.41911,88405870.43
