stcc4,region,mode,ton,value,dir
2651,34007,Truck,37470.84619,66480308.42,in
2654,34007,Truck,3694.220315,6319027.603,in
2661,34007,Truck,872.4803349,367207.9785,in
2711,34007,Truck,51860.1641,90866775.1,in
2721,34007,Truck,17163.74948,49238376.52,in
2731,34007,Truck,1265.92679,8253313.998,in
2741,34007,Truck,17011.2573,86900455.86,in
2761,34007,Truck,783.5379845,5162688.538,in
2771,34007,Truck,3896.553396,27644156.98,in
2781,34007,Truck,919.7751519,4940713.26,in
2791,34007,Truck,1647.643453,12255895.84,in
2812,34007,Truck,39744.6207,11713188.83,in
2815,34007,Truck,16390.74689,16498038.45,in
2818,34007,Truck,48597.97733,47365403.31,in
2818,34007,Water,45927.6767,44762829.07,in
2819,34007,Truck,15237.72617,26011432.34,in
2821,34007,Truck,34892.22283,71628556.32,in
2831,34007,Truck,27330.05897,498626824.7,in
2841,34007,Truck,30241.43355,51459208.65,in
2842,34007,Truck,20494.16155,34695561.39,in
2843,34007,Truck,2128.408782,4207133.246,in
2844,34007,Truck,35523.72671,142384681.8,in
2851,34007,Truck,10843.1239,30004858.35,in
2861,34007,Truck,1140.958521,2758618.148,in
2871,34007,Truck,20311.50682,6713981.941,in
2879,34007,Truck,2939.713342,10173652.93,in
2891,34007,Truck,7562.865646,18448820.4,in
2892,34007,Truck,3383.558402,3985816.183,in
2893,34007,Truck,3508.904017,16981406.61,in
2899,34007,Truck,8854.700668,28543145.31,in
2899,34007,Water,1087.6881,3506164.8,in
2911,34007,Truck,1255655.738,1147094877,in
2911,34007,Water,414013.7676,378219188.2,in
2912,34007,Rail,8960,9020541.3,in
2912,34007,Truck,190745.2036,154945399.3,in
2951,34007,Truck,194017.6287,18132764.77,in
2951,34007,Water,76942.13658,7190963.241,in
2952,34007,Truck,54955.13129,16123625.77,in
2952,34007,Water,104.57335,30681.422,in
2991,34007,Water,227.690997,195093.306,in
3011,34007,Truck,6871.053585,38415088.69,in
3021,34007,Truck,1111.684794,22281961.32,in
3031,34007,Truck,4969.294365,10693807.43,in
3041,34007,Truck,925.5767822,3862883.845,in
3061,34007,Truck,3618.959825,27565883.74,in
3071,34007,Truck,23910.48788,84794273.12,in
3072,34007,Truck,69040.92372,225940535.9,in
3121,34007,Truck,155.0343139,782455.0011,in
3131,34007,Truck,49.15576617,619130.6672,in
3141,34007,Truck,2268.186203,50471332.99,in
3142,34007,Truck,11.87416847,5183.81819,in
3151,34007,Truck,57.35139368,746875.8784,in
3161,34007,Truck,1500.980927,17555768.97,in
3199,34007,Truck,470.4588008,3673118.06,in
3211,34007,Truck,15970.91991,3252335.339,in
3221,34007,Truck,6741.566667,4431478.481,in
3229,34007,Truck,2823.593196,9535577.464,in
3241,34007,Truck,62055.09352,5483406.319,in
3251,34007,Truck,6253.464602,3460122.735,in
3253,34007,Truck,8792.988501,4587149.302,in
3255,34007,Truck,865.0196823,554839.9107,in
3259,34007,Truck,818.5243774,538191.8619,in
3261,34007,Truck,1081.527739,2004054.411,in
3262,34007,Truck,1693.792209,9724577.069,in
3264,34007,Truck,462.492195,2971784.695,in
3269,34007,Truck,925.7498159,3088863.489,in
3271,34007,Truck,249890.6647,34742001.5,in
3273,34007,Truck,223499.7445,15412714.32,in
3274,34007,Truck,5393.21499,1145354.843,in
3275,34007,Truck,12873.64084,2674588.823,in
3281,34007,Truck,92331.10557,12876607.85,in
3291,34007,Truck,1692.284903,5135123.344,in
3292,34007,Truck,216.5741228,35255.04282,in
3293,34007,Truck,976.6085874,5178824.223,in
3295,34007,Truck,10291.09659,868353.3418,in
3296,34007,Truck,23452.87121,4072248.535,in
3299,34007,Truck,2261.163302,1490703.384,in
3311,34007,Truck,3450.741322,3855372.807,in
3312,34007,Rail,62320,96130576,in
3312,34007,Truck,10578.97012,14404504.71,in
3313,34007,Truck,2555.457053,2701889.195,in
3315,34007,Truck,5721.100496,22143604.48,in
3321,34007,Truck,3541.37969,8704537.503,in
3331,34007,Truck,403.8683183,2038903.357,in
3333,34007,Truck,791.0269166,1234002.004,in
3339,34007,Truck,520.377774,51517399.05,in
3351,34007,Truck,1000.381968,3625674.641,in
3352,34007,Truck,29551.78786,61465936.25,in
3356,34007,Truck,4039.531507,10355279.41,in
3357,34007,Truck,945.47766,3601730.695,in
3361,34007,Truck,3853.801807,6789927.566,in
3362,34007,Truck,66.9575319,202227.5931,in
3369,34007,Truck,778.5434289,1847737.515,in
3391,34007,Truck,1435.824183,2849210.628,in
3392,34007,Truck,713.121289,1135160.306,in
3399,34007,Truck,9188.633502,19646449.13,in
3411,34007,Truck,1993.016613,5695777.32,in
3421,34007,Truck,711.9541704,9895285.019,in
3423,34007,Truck,1229.157022,21014775.21,in
3425,34007,Truck,173.2091406,2525969.43,in
3428,34007,Truck,510.9732899,3758086.736,in
3431,34007,Truck,548.932248,1114425.291,in
3432,34007,Truck,276.5284883,2575525.364,in
3433,34007,Truck,2005.464742,20203929.3,in
3441,34007,Truck,17309.33076,46532029.05,in
3442,34007,Truck,8673.523688,21520778.77,in
3443,34007,Truck,1254.684419,9826965.455,in
3444,34007,Rail,12440,26211018,in
3444,34007,Truck,17418.91966,34764903.47,in
3446,34007,Truck,5108.982766,14193555.09,in
3449,34007,Truck,27431.97005,76582037.62,in
3452,34007,Truck,5407.223556,24571492.7,in
3461,34007,Truck,2307.359727,11386180.35,in
3481,34007,Truck,4132.516081,9190947.666,in
3491,34007,Truck,3791.346848,9148008.042,in
3492,34007,Truck,1274.661514,2268699.875,in
3493,34007,Truck,2688.981376,5082001.575,in
3494,34007,Truck,6016.88433,29703960.01,in
3499,34007,Truck,8258.765103,30594875.67,in
3511,34007,Truck,1965.552674,19040652.79,in
3519,34007,Truck,3550.705421,35428341.24,in
3522,34007,Truck,4004.937858,28495422.49,in
3524,34007,Truck,2889.38535,13777711.47,in
3531,34007,Truck,3978.767987,27737367.28,in
3532,34007,Truck,575.9064029,6439204.86,in
3533,34007,Truck,1186.438738,13085656.24,in
3534,34007,Truck,596.2927039,3297845.41,in
3535,34007,Truck,1856.197611,12169982.87,in
3535,34007,Water,14.032689,92003.992,in
3536,34007,Truck,1086.057492,7265376.13,in
3537,34007,Truck,2215.97674,8094286.275,in
3537,34007,Water,40.4519981,147758.785,in
3541,34007,Truck,659.8355633,10999192.39,in
3542,34007,Truck,339.0890282,4253602.968,in
3544,34007,Truck,1065.219327,12122505.9,in
3545,34007,Truck,324.3979512,5454721.103,in
3548,34007,Truck,918.9535639,10288161.98,in
3551,34007,Truck,500.3561471,5858092.594,in
3552,34007,Truck,183.0943387,1785628.795,in
3553,34007,Truck,207.5295096,2472418.398,in
3554,34007,Truck,377.1026346,4159637.208,in
3555,34007,Truck,389.3436744,4019151.913,in
3559,34007,Truck,3963.908179,38847736.05,in
3561,34007,Truck,1601.90379,21558042.81,in
3562,34007,Truck,572.7203649,6864103.403,in
3564,34007,Truck,1032.617645,12007534.96,in
3566,34007,Truck,1484.988992,10929279.13,in
3567,34007,Truck,322.2605478,3605850.996,in
3569,34007,Truck,1326.124223,13509036.86,in
3572,34007,Truck,46.7021717,1340914.472,in
3573,34007,Truck,1721.726346,87851035.01,in
3574,34007,Truck,6278.642344,26952464.32,in
3574,34007,Water,10.553136,45301.676,in
3576,34007,Truck,206.6157262,2254381.77,in
3579,34007,Truck,118.7269885,1858806.798,in
3581,34007,Truck,144.4387823,1503885.012,in
3582,34007,Truck,315.7499364,1946992.163,in
3585,34007,Truck,4646.739722,47301246.75,in
3589,34007,Truck,1623.589829,19012003.84,in
3592,34007,Truck,316.5438858,3136263.101,in
3599,34007,Truck,4334.226893,26667785.41,in
3611,34007,Truck,50.38466886,13540139.56,in
3612,34007,Truck,309.817205,5059006.508,in
3613,34007,Truck,491.0228165,10764198.35,in
3621,34007,Truck,1955.754365,18747235.11,in
3622,34007,Truck,520.5675846,11305366.51,in
3623,34007,Truck,667.3165986,5518201.145,in
3624,34007,Truck,538.9801854,1815647,in
3629,34007,Truck,14235.20266,105011937,in
3631,34007,Truck,2781.307096,17121609.91,in
3634,34007,Truck,2733.059072,12728348.41,in
3635,34007,Truck,806.5113277,5419546.348,in
3636,34007,Truck,112.5575696,1442231.259,in
3639,34007,Truck,117.5969924,1232935.012,in
3641,34007,Truck,375.8919589,4605764.903,in
3642,34007,Truck,2179.694663,24681129.88,in
3643,34007,Truck,1831.853059,17507812.17,in
3644,34007,Truck,855.3556521,6241259.137,in
3651,34007,Truck,1916.765375,21110850.1,in
3652,34007,Truck,759.7845834,20311754.41,in
3661,34007,Truck,1189.026327,36205710.41,in
3662,34007,Truck,827.9919959,77174358.84,in
3671,34007,Truck,74.50979695,1220947.22,in
3674,34007,Truck,2994.530847,91468395.64,in
3679,34007,Truck,11017.70201,59558565.59,in
3691,34007,Truck,3076.491728,13552138.48,in
3692,34007,Truck,2684.156538,7925492.453,in
3693,34007,Truck,281.1036171,5997650.932,in
3694,34007,Truck,2119.179371,21725533.05,in
3699,34007,Truck,1486.666033,16060322.43,in
3711,34007,Truck,26769.62444,244269651.1,in
3713,34007,Truck,6558.224275,12841552.23,in
3713,34007,Water,171.964816,336721.52,in
3714,34007,Truck,17671.19521,152550094.9,in
3714,34007,Water,45.857712,395875.81,in
3715,34007,Truck,2810.613637,10671867.65,in
3722,34007,Truck,25.73201507,3061794.602,in
3723,34007,Truck,28.549286,5741930.5,in
3729,34007,Truck,22.7394571,4381579.174,in
3732,34007,Truck,2210.562041,39032835.64,in
3741,34007,Truck,8527.239129,7541377.872,in
3742,34007,Rail,8400,8005221.5,in
3742,34007,Truck,15383.81846,14354818.75,in
3751,34007,Truck,2396.614439,14508569.42,in
3769,34007,Truck,65.00685716,16879067.04,in
3791,34007,Truck,13767.86843,40205324.65,in
3791,34007,Water,400.38667,1169220.753,in
3799,34007,Truck,3513.541278,19868281.81,in
3811,34007,Truck,29.0337757,2351878.831,in
3821,34007,Water,3335.30523,216150713.4,in
3822,34007,Truck,29.60972903,1907257.606,in
3831,34007,Truck,505.9988174,21519496.83,in
3841,34007,Truck,4617.348314,27700189.31,in
3841,34007,Water,4516.864458,27097371.6,in
3842,34007,Truck,3909.905958,45767162.62,in
3843,34007,Water,1788.584985,38426264.09,in
3861,34007,Truck,765.6192965,13596899.5,in
3871,34007,Truck,108.2244287,1396128.456,in
3911,34007,Truck,28.46381396,4861973.037,in
3914,34007,Truck,555.1245354,2807727.792,in
3931,34007,Truck,1742.348937,7495663.395,in
3941,34007,Truck,1648.034255,13143059.64,in
3942,34007,Truck,102.5735404,1285418.753,in
3943,34007,Truck,324.0204937,2594609.271,in
3949,34007,Truck,458.8165063,4228588.226,in
3949,34007,Water,215.86185,1989446.5,in
3951,34007,Truck,461.1671586,4431617.379,in
3952,34007,Truck,572.8823436,2070845.655,in
3961,34007,Truck,739.7051263,2669276.726,in
3991,34007,Truck,1296.024062,5886823.509,in
3993,34007,Water,7018.538276,26209924.97,in
3994,34007,Truck,135.2728844,2212799.037,in
3999,34007,Truck,2415.313353,16932126.27,in
3999,34007,Water,1816.9357,12737306.5,in
4021,34007,Rail,7920,2345974.1,in
4021,34007,Truck,28632.85456,7419601.189,in
4022,34007,Truck,114746.2205,24721187.01,in
4024,34007,Truck,97001.56382,20311124.75,in
4029,34007,Truck,101309.7445,23541527.21,in
4111,34007,Truck,5499.010933,17288617.96,in
4211,34007,Truck,5456.093011,22322509.75,in
4221,34007,Truck,0,0,in
4311,34007,Truck,40228.00686,105179521.3,in
5010,34007,Truck,1632577.016,1827677521,in
5022,34007,Truck,80012.43842,338427099.1,in
5032,34007,Truck,282.5339978,2871099.982,in
112,34015,Truck,370.6577784,699773.9695,in
113,34015,Truck,156249.6166,20520405.87,in
114,34015,Truck,12514.9951,2771250.9,in
115,34015,Truck,1189.617057,2251823.889,in
119,34015,Rail,10080,6800327.6,in
119,34015,Truck,17111.63883,9334234.118,in
121,34015,Truck,12664.28077,9634693.263,in
122,34015,Rail,2160,2283108.3,in
122,34015,Truck,13950.51867,15874741.49,in
123,34015,Truck,6879.572961,11912176.39,in
129,34015,Truck,5919.784938,13261411,in
131,34015,Rail,2400,3054554.8,in
133,34015,Truck,6721.000959,7937208.583,in
134,34015,Truck,333.3484017,660807.5418,in
139,34015,Truck,8847.383082,11956589.27,in
141,34015,Truck,1958.332535,3476868.715,in
151,34015,Truck,2571.684442,5364310.237,in
152,34015,Truck,1909.909698,1429192.511,in
191,34015,Truck,299.4474055,969082.6131,in
192,34015,Truck,108.7804366,173474.1167,in
842,34015,Truck,296.4125189,598998.0329,in
861,34015,Truck,153.9841427,144162.3031,in
912,34015,Truck,522.373049,3748393.896,in
913,34015,Truck,97.4430902,276041.3735,in
1011,34015,Truck,2.724609,222.518812,in
1121,34015,Water,415270.6024,14202608.48,in
1311,34015,Water,2227796.135,1225690370,in
1411,34015,Truck,8071.812453,1483948.344,in
1421,34015,Truck,530839.8388,4772249.878,in
1441,34015,Truck,724892.6312,5581673.296,in
1451,34015,Truck,9685.571852,496385.5562,in
1471,34015,Truck,58343.04181,3792297.758,in
1491,34015,Truck,183750.1219,6646186.025,in
1911,34015,Truck,11.1317275,482354.047,in
1929,34015,Truck,127.875896,1579235.11,in
1931,34015,Truck,48.791517,1146293.411,in
1951,34015,Truck,60.1700134,2453224.767,in
1961,34015,Truck,6.045201435,121255.6175,in
2011,34015,Truck,4084.433645,13060032.62,in
2012,34015,Truck,3548.18452,11456772.39,in
2013,34015,Truck,4473.620619,14476661.53,in
2014,34015,Truck,3849.547399,1784482.215,in
2015,34015,Truck,3381.757214,10676553.75,in
2016,34015,Truck,1876.405336,5224318.282,in
2017,34015,Truck,5011.017308,14388638.14,in
2021,34015,Truck,639.8883514,416666.1318,in
2023,34015,Truck,1714.69567,2442911.968,in
2024,34015,Truck,2164.037013,2744780.9,in
2025,34015,Truck,3254.003866,8340210.511,in
2026,34015,Truck,12434.31487,11004121.81,in
2031,34015,Truck,1062.159761,613884.6487,in
2032,34015,Truck,2684.670425,3515533.079,in
2033,34015,Rail,8080,6600042,in
2033,34015,Truck,6787.99768,5373661.729,in
2034,34015,Truck,2981.90716,2598907.378,in
2035,34015,Truck,1066.578395,889843.3448,in
2036,34015,Truck,2276.476768,4803278.189,in
2037,34015,Truck,4523.145499,4460331.082,in
2038,34015,Truck,6098.694254,11688320.31,in
2039,34015,Rail,3640,6346461,in
2039,34015,Truck,393.0650851,686851.3792,in
2041,34015,Truck,39578.81537,15270311.03,in
2042,34015,Truck,47187.04024,8561606.801,in
2043,34015,Truck,5790.198459,7958994.065,in
2044,34015,Truck,7323.290373,3447837.866,in
2045,34015,Truck,2705.732336,2603675.512,in
2047,34015,Truck,9811.112093,3545130.117,in
2051,34015,Truck,17085.37395,41646195.88,in
2051,34015,Water,171.90863,419033.28,in
2052,34015,Truck,2627.78855,6044165.06,in
2061,34015,Truck,2817.311974,1479109.013,in
2062,34015,Rail,107520,50367035.5,in
2071,34015,Truck,6640.016289,15619166.47,in
2082,34015,Truck,10066.01015,9239780.81,in
2083,34015,Truck,1758.694911,874636.697,in
2084,34015,Truck,6490.678991,13270283.62,in
2085,34015,Truck,25934.33723,28488226.98,in
2086,34015,Truck,31964.55224,19281168.67,in
2086,34015,Water,858.31964,517742.44,in
2087,34015,Rail,7920,12114124,in
2091,34015,Truck,860.7037401,329145.7555,in
2092,34015,Rail,3120,1559953.1,in
2093,34015,Truck,18463.76486,8393595.675,in
2094,34015,Truck,611.4256964,2128899.732,in
2095,34015,Truck,589.049364,2285894.63,in
2096,34015,Truck,3494.614777,3607710.099,in
2097,34015,Truck,2608.665049,1162855.43,in
2097,34015,Water,96.831039,43164.031,in
2098,34015,Truck,564.5924309,920292.5122,in
2099,34015,Truck,28272.87095,31961241.91,in
2099,34015,Water,236.555343,267415.4545,in
2111,34015,Truck,472.946068,9770075.47,in
2121,34015,Truck,378.2535863,5999673.802,in
2131,34015,Truck,147.5553504,2339281.201,in
2141,34015,Truck,759.779027,6932579.99,in
2211,34015,Truck,438.9097715,2869938.149,in
2221,34015,Truck,279.8029222,1622512.529,in
2222,34015,Truck,107.7274123,756722.0882,in
2231,34015,Truck,100.2323149,757410.5602,in
2241,34015,Truck,255.200656,1091258.445,in
2251,34015,Truck,42.51280516,468640.9095,in
2271,34015,Truck,345.7335595,1247617.134,in
2272,34015,Truck,199.7630853,720866.7943,in
2279,34015,Truck,189.9905558,653890.4716,in
2281,34015,Truck,121.9942558,578699.8236,in
2284,34015,Truck,13.5603166,65032.53,in
2291,34015,Truck,249.1488678,1451658.316,in
2292,34015,Truck,2.0773847,12995.832,in
2293,34015,Truck,322.6774228,1720002.879,in
2294,34015,Truck,374.6141607,1513903.219,in
2295,34015,Truck,54.04598616,339996.552,in
2296,34015,Truck,194.7042289,526377.2779,in
2297,34015,Truck,856.1116604,1497802.811,in
2298,34015,Truck,197.3411781,1188947.644,in
2299,34015,Truck,877.1370288,4547090.44,in
2311,34015,Truck,885.0716322,11209689.1,in
2331,34015,Truck,1469.600277,20623198.13,in
2351,34015,Truck,2.262044,23850.51,in
2352,34015,Truck,58.149025,568276.633,in
2371,34015,Truck,1.26678895,6726.10612,in
2381,34015,Truck,39.89860517,359263.2058,in
2384,34015,Truck,1.4476584,31844.889,in
2385,34015,Truck,40.51580794,491899.336,in
2386,34015,Truck,3.45864392,52517.3721,in
2387,34015,Truck,1.1938198,3314.9534,in
2389,34015,Truck,325.490442,1782583.414,in
2391,34015,Truck,343.6653602,1161190.462,in
2392,34015,Truck,1006.316114,4161515.112,in
2393,34015,Truck,157.7237481,849603.1621,in
2394,34015,Truck,520.0889351,2601584.709,in
2395,34015,Truck,324.4598589,1835374.493,in
2396,34015,Truck,32.7512732,179333.5267,in
2411,34015,Truck,6182.846358,769780.0971,in
2421,34015,Rail,53640,5966004.56,in
2429,34015,Truck,15479.3293,8980269.984,in
2431,34015,Truck,2468.382246,2751834.656,in
2432,34015,Rail,27320,19883737,in
2433,34015,Truck,1544.985414,2356829.266,in
2434,34015,Truck,1592.743577,6978994.805,in
2439,34015,Truck,1482.537216,2464855.456,in
2441,34015,Truck,12369.26902,9012902.946,in
2491,34015,Truck,3085.73569,1572810.445,in
2492,34015,Truck,384.6072851,258792.6511,in
2493,34015,Truck,303.4259372,206557.9485,in
2494,34015,Truck,1863.796305,1286082.691,in
2495,34015,Truck,233.7832321,175587.4035,in
2496,34015,Truck,295.4922193,201157.0468,in
2497,34015,Truck,2095.052614,1426212.205,in
2498,34015,Truck,6628.640058,4512462.9,in
2499,34015,Rail,40480,21622984.5,in
2511,34015,Truck,746.0044882,1400227.353,in
2512,34015,Truck,458.3171628,2170068.003,in
2513,34015,Truck,819.5047498,3652381.455,in
2514,34015,Truck,181.4787907,829869.71,in
2515,34015,Truck,282.5448113,1347581.314,in
2516,34015,Truck,545.8784923,2457594.498,in
2517,34015,Truck,18.87138248,117115.8453,in
2518,34015,Truck,811.1352739,3663401.819,in
2519,34015,Truck,1183.419137,5405133.404,in
2531,34015,Truck,459.0024452,2653840.352,in
2541,34015,Truck,357.5229946,1326462.591,in
2542,34015,Truck,370.802179,1415525.003,in
2591,34015,Truck,296.8861176,1002484.533,in
2599,34015,Truck,693.2669324,3641661.062,in
2631,34015,Truck,13119.62375,9230051.912,in
2642,34015,Truck,1951.928685,4243399.138,in
2643,34015,Truck,3773.138687,5010192.578,in
2644,34015,Truck,3901.290375,8326856.747,in
2645,34015,Truck,844.6113919,1480119.809,in
2646,34015,Truck,10.76668436,24817.49605,in
2647,34015,Truck,1698.451084,4127824.99,in
2649,34015,Truck,4469.380562,9169517.914,in
2651,34015,Truck,20168.78323,35783203.02,in
2654,34015,Truck,1986.130559,3397310.536,in
2661,34015,Truck,606.0012284,255052.7332,in
2711,34015,Truck,28446.03462,49841712.76,in
2721,34015,Truck,9140.452905,26221605.08,in
2731,34015,Truck,792.5826595,5167307.965,in
2741,34015,Truck,9841.489708,50274352.07,in
2761,34015,Truck,291.331003,1919563.926,in
2771,34015,Truck,2234.618729,15853536.41,in
2781,34015,Truck,238.2393122,1279738.957,in
2791,34015,Truck,573.7950477,4268139.797,in
2812,34015,Rail,14240,4571795.5,in
2812,34015,Truck,60744.13631,17901983.56,in
2813,34015,Rail,44640,9232922.48,in
2814,34015,Rail,11640,13583412,in
2814,34015,Truck,228929.3133,193624990,in
2815,34015,Rail,9800,11663821,in
2815,34015,Truck,59387.9046,59776649.77,in
2818,34015,Rail,275220,342712044,in
2818,34015,Truck,808753.4198,788241224.4,in
2818,34015,Water,171407.142,167059800.6,in
2819,34015,Rail,13560,27756402,in
2819,34015,Truck,139239.3077,237687299.1,in
2821,34015,Rail,39120,84713123,in
2821,34015,Truck,50258.10976,103172438.9,in
2831,34015,Truck,7094.314289,129433145.3,in
2841,34015,Truck,8397.163659,14288720.98,in
2842,34015,Truck,5837.166108,9882022.159,in
2843,34015,Truck,1757.690303,3474350.184,in
2844,34015,Truck,7496.816369,30048417.74,in
2851,34015,Truck,3632.555669,10051929.73,in
2861,34015,Truck,6358.020965,15372471.43,in
2871,34015,Truck,52272.21391,17278614.78,in
2879,34015,Truck,2749.245184,9514487.494,in
2891,34015,Truck,7010.867867,17102279.1,in
2892,34015,Truck,3779.012895,4451659.865,in
2893,34015,Truck,1819.764525,8806784.262,in
2899,34015,Rail,58056,196261956,in
2911,34015,Rail,61000,73954450,in
2911,34015,Water,2719366.24,2484256775,in
2912,34015,Rail,101864,102552281.8,in
